"","initial_yield","pest_loss","disease_loss","heat_loss","priming_yield_reduction","priming_loss_reduction","init_bud_count","fruit_weight","harvest_days","yield_pot","fruit_set_r","fruit_growth_r","fruit_loss_r","fruit_resp","output_1","output_2","output_3"
"48",35967.4239890376,17.6215377892595,17.8217862022311,21.152932336529,33.8892744503183,56.3559474103257,1132.0145032446,0.100119953583471,93.0211416299306,25.7590848826265,0.865061517466234,0.0326238408757135,0.0564901343584455,0.0132679321811429,1561.06195513319,145.845554533899,804.887187960965
"49",31503.3943249604,11.486236330671,34.4018303127454,15.9623351970665,32.9320818358874,54.486105516436,1169.19279699217,0.106273052144206,102.439907260595,26.8924489188482,0.885901209011609,0.0355026451082625,0.0578602253896283,0.00928423086458962,1333.23058015527,146.280937588571,575.202238494827
"50",32182.6855117148,31.8804265792622,18.9441354444159,7.58162977513498,32.8559541456709,53.1019310752828,1267.04815698282,0.0997534471404057,96.9827391468896,26.9738502289926,0.855757763598642,0.0314004786903202,0.0570832921366308,0.00935610063201948,1063.45615984445,103.425974221374,473.006853777291
"51",34015.7732814768,20.4822783326017,16.3769499570749,22.5791658504104,38.0746595344402,50.5084404840114,1161.14734168156,0.0923664305078206,108.406846291655,26.285603738301,0.811497752349835,0.0359207008362131,0.0555085135683399,0.0125515881906934,732.792396486442,61.1833638650072,159.322938669193
"52",32341.8602000976,7.14719707736576,21.7904651631339,19.0266770930953,41.9603614343834,57.0482378419117,1405.62607760362,0.0947198710982387,97.8236216600443,26.4158123148293,0.872787166234829,0.0461270410591833,0.0611492977735229,0.0130045637735219,1739.40310786521,162.530912300465,469.074633886516
"53",32737.3668306553,14.1987925583622,7.00957491333826,22.985908766044,41.1754114649475,55.8127534232667,1433.24985256389,0.1010389878249,81.3119046046758,26.2890102538799,0.828841764922281,0.0360208716106105,0.0571606074881323,0.0138987257342895,1035.57919581313,108.014117674723,614.345911909193
"54",36193.6287726718,29.1151767271227,23.1002433906062,7.77085978855006,38.4028670773772,52.6156356780025,1110.31323051869,0.101043680056193,105.960309766468,28.4818661307242,0.831018626166108,0.0337167131925315,0.0591471350814584,0.0133566541209825,694.586761455741,70.7462778514968,210.511638617161
"55",35600.0180824446,12.6304467337583,18.8122508526354,17.8011442461672,38.7527920980328,51.9554838960961,1346.23518666234,0.0859664582991012,84.9343200201791,28.5558366408474,0.864652300956359,0.0321157677176365,0.0515417909691065,0.0141302933796373,685.718125089958,47.8045576770738,145.486214015764
"56",36860.4158677115,12.9873113607831,21.3909665611804,20.2951729335815,41.2648558544451,52.9562552206684,1031.52803460116,0.0982656998658062,110.269421571842,28.9770293259339,0.851953537331387,0.0391763505763206,0.0521164259893153,0.012839578932559,956.098410530859,98.6115372025788,377.200989740152
"57",32448.8687380692,12.6307550238004,25.0181345416327,30.927140913477,33.745152858228,55.8339394250351,1387.91119595649,0.0961119044773626,71.447015300281,27.3990570237369,0.852577943719426,0.0303435149351206,0.0544604775897331,0.0126519144332107,2290.23654437264,253.888443145533,1020.93962470378
"58",34094.4578581177,15.422293003613,22.2169901028584,19.6354473015607,39.3720146768801,54.5245097943189,1387.53973234347,0.090367252243667,105.066730176236,27.4993595969792,0.833161666163761,0.0391854782227631,0.052484236656888,0.0132869825321145,737.500980406263,71.6551830319079,298.656230289665
"59",38822.2789140102,27.0208808998403,32.25270249576,17.3533133840348,40.1980127608144,53.9982530010001,1359.00235795444,0.0986643137976966,107.530536299033,26.2026549425748,0.814638148104026,0.0354753057961435,0.0566196876288787,0.0113129831442896,2292.68247990696,218.926368217229,858.315844734593
"60",33609.7598823608,20.1139747480336,37.744049596899,24.6049816772643,34.8385757021957,60.2475485610424,1523.33960409428,0.104626352175724,83.8161914548478,25.2929228083617,0.910454849503848,0.0327164529746503,0.0547429220440018,0.0146247944242992,1261.73897099703,128.740930986166,440.394495552753
"61",33777.7283380733,28.5410761953819,21.4096791323441,8.95591189855906,34.000443416847,54.7073104679856,1391.48417847876,0.0923751183141663,103.270854168979,26.5374394102895,0.859950518082027,0.0348474902277114,0.057512816986738,0.0122055302822347,2008.22492301441,214.848868710721,914.998561834251
"62",35484.7270582964,19.3891906071726,19.5779026019279,20.399890551902,35.472504171837,56.5070845435622,1311.53402857675,0.10791725517544,101.289367074858,26.3904141635357,0.868863760423399,0.0345658137135285,0.0572173830412084,0.0117794365936922,1178.87596633034,136.245079509751,788.397534660734
"63",36941.8775751294,20.1125377884726,13.522980299615,19.7646011001269,35.107168303159,49.0180727893219,1354.55303132233,0.109268030123275,89.5889127281599,23.5540727854936,0.771623626631445,0.0349237124021313,0.0538460330016397,0.0128028115272456,1260.63465326866,127.432796153826,524.192081573938
"64",36015.3055907856,22.0407515287669,33.5264552633645,15.0851686610049,38.7610487176658,59.5661603769829,1337.4034353794,0.100819875279998,103.908818820435,27.521767519511,0.798803985194461,0.0272477805538731,0.0547030118160181,0.0143208358286252,465.558828456198,48.9435224694218,233.3903939957
"65",39249.045364081,14.1861427124239,20.8228422942491,22.3751164849996,32.964013333648,52.7226224919465,1303.84992222182,0.0938215351355972,112.217421020556,27.4457659412828,0.885846365207935,0.0362481649959934,0.0466813852624237,0.0131781415788539,1603.67677366004,164.767316905482,479.376963551171
"66",40155.5036960758,24.6086137589006,25.2100592613175,8.31021320912527,31.1211676795617,55.9699784606811,1059.83984669535,0.102721338303679,97.8361256979877,27.3608726607868,0.835663250889545,0.0382722789407994,0.0587118807887949,0.0121402005323087,1178.56429308884,113.771657790463,338.665068877928
"67",33634.0222503346,18.2275836725216,19.3465076178984,30.7304437435097,45.0950257016059,56.0882375247328,1170.79898488114,0.0924690148651041,76.0887810910487,28.6559353877259,0.829032157895724,0.0332973900945897,0.0560872465427395,0.0133079125211588,2573.65479313243,236.54594606569,780.43334659466
"68",33878.3338455302,23.8336414115921,19.7725754159151,28.2411585444348,36.979719084148,56.612804703146,1240.61133512148,0.0913599513631516,80.3055265135449,28.5432853202498,0.792515873169874,0.0383354250070104,0.0548074783659808,0.0115844029310697,767.52478044617,79.7989408876955,243.135887182944
"69",32805.8080772845,15.8957589504554,27.3583406529113,16.3051233531371,30.8300957802467,55.433126882443,1171.31599987777,0.0910304488189849,68.0555727436834,24.7622837812254,0.86098582171125,0.0325924144864138,0.0569335609539691,0.0102379256335596,859.26350835061,107.283925801988,670.988834691188
"70",35326.6079651503,18.9707670876964,25.4169287137415,15.5515914034882,33.9509462220623,57.7985443153449,1231.90176928507,0.101451880778766,109.75816903543,27.1726978982365,0.859372573162227,0.0326118814461149,0.0491592594034348,0.0103857061831143,2962.29604016582,284.461154721352,1091.84408888031
"71",38400.8941484673,21.5673793801451,21.8660766936627,20.7540754069355,35.4443552596975,50.4613636544797,1339.56343474636,0.0989741383455151,94.9802639055994,28.9479349201467,0.777906908672324,0.0398463739092633,0.0602163538125627,0.0130444499701312,985.305698031718,67.5524192702617,267.859831977455
"72",32054.7866184681,28.2451290162909,20.9045307856378,23.7894052236702,42.7644105153508,58.2385010326885,1084.01601288855,0.094686618231267,77.4404681896338,25.7569566779589,0.807737275969338,0.0388097637815557,0.0559400007506932,0.0116695255995542,872.511500372692,78.3017598347068,257.437305540028
"73",36861.0228539304,17.4004623406421,18.5888103962383,12.3718333581615,33.404566577735,52.2012722161426,1442.02181083336,0.105746600734471,85.6716478671125,27.8961254317449,0.813684539038386,0.0414139341968341,0.0543767388396479,0.0139492700496401,1305.288872257,103.926793680633,380.664255240998
"74",39843.8159273802,30.2399935205783,26.3429355127521,16.3119712318934,35.1999566355776,52.2362500896705,1399.68840362303,0.0965983399322911,100.541029180905,27.8844859684551,0.854964502595859,0.0370881437969124,0.0625378667111813,0.0118920178991041,1537.42959577816,192.581914106414,680.381620789752
"75",41532.8641428867,20.8386469173247,17.1034810730028,12.1594192679788,38.2666491925665,53.1925908779988,1338.12641461136,0.0950510614613564,101.196947636158,25.3889703311971,0.82868250647413,0.0337484330848201,0.0583656793788639,0.0113374650557834,1160.46585013234,107.34286453646,510.230350698494
"76",37355.608087714,23.7855507785555,22.7188798307237,29.7317193698545,39.9939875621192,53.0566786399357,1480.80926464606,0.0985856988222652,102.998168669428,27.8437721825409,0.836851385146127,0.0387556195213548,0.0536879476009023,0.0151112226175561,1537.55872837699,136.123728421052,483.481073129206
"77",35444.067537149,29.3578353279674,29.8970432366734,24.3561849115871,37.908501858168,54.9648826341584,1394.52580607219,0.104741919748704,101.890324521657,28.2671900739298,0.865557887495987,0.0362571308594655,0.0504701901396499,0.0148870795197182,1424.60537562652,145.965998816902,659.466834745626
"78",35944.7664411703,20.9765782040785,30.4724848650569,19.4249896782274,33.4494362905919,47.5919217994546,1325.39000397477,0.0942580123212927,87.9116502282997,28.9425405496475,0.874337161422976,0.0394776547619234,0.0578461664601657,0.00954148948193472,1073.41016523595,88.2896484323112,331.768550871174
"79",37277.9288242149,40.6063695047913,21.6295790509039,26.9152473383414,42.4432832231583,52.699173308504,1097.24516504475,0.0998382638773817,107.487449150286,29.0681518593975,0.854316301442299,0.0329889826159052,0.0566205338266207,0.0134696321486027,1491.13122892688,168.881292661973,746.14656358725
"80",33903.7568871906,16.9407644368979,18.7472706444699,17.4382311982795,41.2934722807904,56.7907655085038,1329.56744169858,0.110759014411529,82.8479585691494,29.3624258400165,0.852498618645395,0.0375131095442378,0.0536262784670459,0.0120686922289639,1079.95191008501,87.7680230097338,340.069970953199
"81",30743.1104419004,21.6102060253504,33.4285437593072,15.9609872771587,44.2338737032254,55.403437889902,1410.2563856851,0.097272962642165,110.803937600273,29.2604979862094,0.816145531545689,0.0352733080151645,0.0529636579521723,0.0130796740001432,1194.37210345306,77.8351589957156,252.084476941172
"82",35798.3952939341,37.9689765735362,18.877659734702,11.1201499210947,34.4156040912686,57.1332545454686,1111.12717556339,0.0977091265650277,107.711434212813,30.8051464572956,0.858834565123433,0.0376383602028479,0.057997851359348,0.0137822836183421,1772.35627147086,162.77328686141,639.066366774564
"83",37776.0958880053,13.683884628978,27.9803198641905,23.4771425646825,43.4162140229683,50.625935346779,1404.10946115956,0.104067716939016,84.4603023749643,29.3958204076099,0.82769055408368,0.0394300727965381,0.0513805992774325,0.0103063338643024,773.433136402214,76.1877117830724,236.204050369165
"84",37289.0721051744,30.0539352397453,18.9004987785354,35.303015105169,37.1414218962816,55.5579760424178,1173.3157649414,0.0976398204855885,105.279305950955,25.3828682073491,0.871615853125472,0.0304488594633506,0.0518868458674588,0.0108325343689172,625.016044379389,54.0841255001336,147.694878120063
"85",35173.0157607645,30.6425155343153,33.6228112516087,24.6962257051939,26.7798743988599,56.6721680650109,1080.69584740788,0.11288613257543,97.9784251413148,26.6895315618934,0.803189838028557,0.0363690079470926,0.0522633358399531,0.0122042637860113,577.178380031547,75.2800641680857,235.264095378361
"86",33282.3266544957,16.4011584513933,19.4282678012199,28.0642374806327,34.1244822774155,54.5508607721297,1031.69592888553,0.0842940776493853,110.664503577675,29.8036029894734,0.786307006553086,0.0345382087335706,0.0555958783745318,0.017361000282696,859.014512793291,70.3041244441663,212.146521848
"87",31049.5187264419,22.0209047754461,26.1012688291479,28.3971878291355,38.2506584291916,57.1782136942189,1023.44007782381,0.106014826982579,116.884597297403,28.2968732133311,0.882701385970827,0.0383393553373328,0.050250551457243,0.0149990717556304,967.427840235789,115.362037620369,410.872808099182
"88",31646.4553049226,36.8043829814884,20.9731939363274,32.1164077619492,36.6921501954092,54.5665255826417,1333.3966019391,0.0942116391613315,109.263134873545,27.2623918971577,0.827362709171947,0.0316938403488515,0.054573562248183,0.0137364334386173,2915.20541730628,336.224638846667,1013.19620976337
"89",36865.7539677576,32.7380563850789,17.8420494637923,9.96149393390346,34.6526078749353,51.7400426107315,1051.52512967639,0.100542207383617,98.7755071268025,29.2530090609578,0.8827807489265,0.0329711927745315,0.0509575730530744,0.011623126556282,1538.26287263229,165.02007750807,1179.04390531273
"90",34056.2565318856,34.0899631733626,31.1102697734244,32.0990044340107,35.5422086197685,51.0718236725944,1119.05002936775,0.0905998298537477,123.684684745058,27.0547201598847,0.840146890857207,0.0375526356192425,0.0562138136343096,0.0136617509952039,871.391420861314,68.6047737993901,358.398417851889
"91",35164.2620016371,27.5908587840852,25.5231000803843,8.74596502986783,39.0215635245812,54.1158321734433,974.339892828091,0.0983707105113533,115.305068217733,30.2969987626351,0.825396635388194,0.0388326319455221,0.0564077252514991,0.0106080981097616,891.859759424129,102.817895113989,324.568329596654
"92",33365.5429866187,29.2397297986133,17.7650881236318,11.1829490939152,37.9753543600374,59.1161687503536,1323.44938007627,0.106845558812555,100.861480132497,31.4674918850101,0.818394233273237,0.0336541727686521,0.0544822361102335,0.0118347773743652,588.358384752894,52.4484722843049,162.350914048296
"93",31398.4249717871,25.3826433787217,29.3414340322359,18.0745641176514,35.3375804319957,54.4660099661418,1290.36487415053,0.0905833372249171,98.1970662797355,27.0216669323591,0.8636929135979,0.0361189062217204,0.0590458364087802,0.0120087836042905,1365.51752177718,122.451660648533,495.794605179077
"94",38899.4491856218,25.5471347340692,15.332285717745,16.1117493758701,41.4390393033848,57.5214028864936,831.126204885794,0.105688756306516,85.8612098758474,28.5563220124383,0.810882850755626,0.0345075740847168,0.0578820955475633,0.0130580813767829,823.961178902434,88.562303115404,232.69817393166
"95",34648.6358785784,29.4283251810337,15.1942070778255,23.9564025834131,34.0127022243301,59.0802270900171,1295.72830137284,0.1021777125993,104.409023300642,27.5997054067783,0.836391287037624,0.0337540527098068,0.0536710440809202,0.0129583397329558,601.63545995275,68.65360372799,267.207450903506
"96",36147.8418947441,35.1320637390472,15.99125974776,19.3506399731085,37.1353019890311,49.6013779065277,1182.69622126846,0.102106168280056,110.462905130806,29.9120603693949,0.875262710717496,0.0330825569657532,0.0543010782035493,0.0116827488219785,2129.63535748646,167.688810028673,716.523574209999
"97",36093.825761371,14.5891883986009,25.1845607259665,23.8397592651897,32.1072401971538,57.2245888535396,1218.12365343171,0.112234666256423,84.1561721555373,25.6976297859416,0.874290253123803,0.0402452540388703,0.0550621366138038,0.0135064362777526,590.594578217397,77.6643310900248,301.91745758561
"98",34209.0464148707,9.52560125493511,6.78411762263351,10.6543389262164,31.0882858075844,47.8856149472917,1341.28505852054,0.090149448596368,95.2175843446702,31.1660402984664,0.870428892210416,0.0318320190644944,0.054555339513915,0.012970883525566,763.039012141788,68.0030165329153,199.434738477121
